"country","year","val"
"Peru","1993","95.3666310589636"
"Philippines","2008","97.7507983624308"
"Philippines","2003","95.0572108962072"
"Philippines","2000","95.0897481552929"
"Philippines","1990","96.5780818659009"
"Poland","2012","99.99996"
"Poland","2004","99.99986"
"Poland","1994","99.9992"
"Portugal","2011","99.4351159010385"
"Portugal","1991","99.1994852458467"
"Puerto Rico","2010","98.8341781185047"
"Puerto Rico","2004","88.69657"
"Puerto Rico","1990","93.1668794550875"
"Qatar","2012","99.064573397325"
"Qatar","2011","97.8775116565753"
"Qatar","2010","96.8201602395276"
"Qatar","2009","97.7592538303683"
"Qatar","2008","95.6869881710646"
"Qatar","2007","99.0601028407654"
"Qatar","2004","95.9207138505081"
"Qatar","1997","94.7907504610583"
"Republic of Moldova","2012","100"
"Republic of Moldova","2000","99.5250759878419"
"Reunion","2012","99.78294"
"Reunion","2004","98.66419"
"Reunion","1994","98.65142"
"Romania","2011","98.9956873753196"
"Romania","2002","97.7614877846788"
"Romania","1992","99.1074620278676"
"Russian Federation","2010","99.7096024542062"
"Russian Federation","2002","99.7246002807081"
"Rwanda","2010","77.3446267252366"
"Rwanda","2000","77.6203328834908"
"Rwanda","1991","74.8965415883477"
"Samoa","2012","99.52692"
"Samoa","2004","99.38381"
"Samoa","1991","99.0444444444445"
"Sao Tome and Principe","2008","80.2031597275156"
"Sao Tome and Principe","2001","95.415463788126"
"Sao Tome and Principe","1991","93.8499602368119"
"Saudi Arabia","2013","99.2217677754061"
"Saudi Arabia","2004","95.8496913033027"
"Saudi Arabia","2000","95.9131588190058"
"Saudi Arabia","1992","87.855607533538"
"Senegal","2011","66.0327395190472"
"Senegal","2009","65.0149057851648"
"Senegal","2006","50.8516566084705"
"Senegal","2002","49.1244901203781"
"Serbia","2012","99.26009"
"Seychelles","2012","99.06477312"
"Seychelles","2002","99.0647731208867"
"Seychelles","1994","98.8133140376266"
"Sierra Leone","2012","62.71661"
"Sierra Leone","2004","47.927608406231"
"Singapore","2012","99.8458574181118"
"Singapore","2011","99.8238402818556"
"Singapore","2010","99.7518247890803"
"Singapore","2000","99.5045991128812"
"Singapore","1990","98.9667021532182"
"Slovenia","2012","99.85276"
"Slovenia","2004","99.82676"
"Slovenia","1991","99.7577366573204"
"Solomon Islands","1999","85"
"South Africa","2012","98.8820409671553"
"South Africa","2011","98.7896551499867"
"South Africa","2010","98.6441281940482"
"South Africa","2009","98.3650853540813"
"South Africa","2007","97.5707750553158"
"South Africa","1996","93.9051499112136"
"Spain","2012","99.6727780183822"
"Spain","2011","99.6993964444236"
"Spain","2010","99.5946317332356"
"Spain","2009","99.5990019604349"
"Spain","2008","99.5643081212966"
"Spain","2007","99.5693367786391"
"Spain","2005","99.5377947505607"
"Spain","1991","99.5545611579448"
"Sri Lanka","2010","98.157925300301"
"Sri Lanka","2008","97.9818022463709"
"Sri Lanka","2006","97.4840636672306"
"Sri Lanka","2001","95.5886326947921"
"State of Palestine","2012","99.2873263362897"
"State of Palestine","2011","99.3123215450296"
"State of Palestine","2010","99.2420374215656"
"State of Palestine","2009","99.2332559583828"
"State of Palestine","2008","99.1502199743742"
"State of Palestine","2007","99.0620569758227"
"State of Palestine","2006","99.0913816815493"
"State of Palestine","2004","98.9418192957335"
"State of Palestine","1997","97.0465437797081"
"Sudan","2012","87.91188"
"Sudan","2000","78.155587876882"
"Sudan (former)","2000","78.155587876882"
"Suriname","2010","98.3766429518871"
"Suriname","2008","99.4164189199818"
"Suriname","2004","94.8811406212312"
"Swaziland","2010","93.5022998216465"
"Swaziland","2000","91.8632446547165"
"Syrian Arab Republic","2012","95.56499"
"Syrian Arab Republic","2004","92.4538117925048"
"Syrian Arab Republic","2002","95.1888321564028"
"Tajikistan","2012","99.87011"
"Tajikistan","2000","99.8470626644326"
"Thailand","2010","96.5975747603855"
"Thailand","2005","98.0509140825685"
"Thailand","2000","97.9753862943801"
"The former Yugoslav Republic of Macedonia","2012","98.64628"
"The former Yugoslav Republic of Macedonia","2002","98.7426955068776"
"The former Yugoslav Republic of Macedonia","1994","98.8611650860239"
"Timor-Leste","2010","79.5286835307306"
"Togo","2011","79.8859071338326"
"Togo","2009","81.7359870985238"
"Togo","2006","76.4529369709878"
"Togo","2000","74.4395711500975"
"Tonga","2011","99.4370308590492"
"Tonga","2006","99.4247560349255"
"Tonga","1996","99.3087438741295"
"Trinidad and Tobago","2012","99.57905"
"Trinidad and Tobago","2004","99.49116"
"Trinidad and Tobago","1990","99.3"
"Tunisia","2011","97.304444900422"
"Tunisia","2010","97.1717231520919"
"Tunisia","2008","96.7942572891026"
"Tunisia","2007","96.2996889554813"
"Tunisia","2004","94.3389830508475"
"Tunisia","1994","82.84604"
"Turkey","2012","99.0160196742472"
"Turkey","2011","98.7093536513041"
"Turkey","2010","98.224585353982"
"Turkey","2009","97.8074689035658"
"Turkey","2007","96.3623458433147"
"Turkey","2006","96.181502603521"
"Turkey","2005","96.1185546082014"
"Turkey","2004","95.6034975892784"
"Turkey","1990","92.543660131031"
"Turkmenistan","2012","99.83275"
"Turkmenistan","1995","99.8104199175536"
"Uganda","2010","87.4088289410488"
"Uganda","2006","84.0656479493164"
"Uganda","2002","80.7911568688169"
"Uganda","1991","69.8007872359605"
"Ukraine","2012","99.77241"
"Ukraine","2001","99.8048551526765"
"United Arab Emirates","2005","95.0064510896258"
"United Republic of Tanzania","2010","74.560520505155"
"United Republic of Tanzania","2002","78.3960480541156"
"Uruguay","2012","98.955252522972"
"Uruguay","2011","98.8622174198046"
"Uruguay","2010","98.7841945288754"
"Uruguay","2009","99.0494296577947"
"Uruguay","2008","98.9681422328902"
"Uruguay","2007","98.7591424673096"
"Uruguay","2006","98.7125202019542"
"Uruguay","1996","98.5802398222131"
"Uzbekistan","2012","99.94198"
"Uzbekistan","2000","99.8743493089212"
"Vanuatu","2012","94.88041"
"Vanuatu","2004","91.98842"
"Vanuatu","1994","86.2521"
"Venezuela","2009","98.5332980225856"
"Venezuela","2007","98.3987803661009"
"Venezuela","2001","97.1993357153641"
"Venezuela","1990","95.4390299833423"
"Viet Nam","2009","97.091673451632"
"Viet Nam","2000","94.83651427726"
"Viet Nam","1999","93.8823345285985"
"Yemen","2012","87.41462"
"Yemen","2004","76.9273"
"Yemen","1994","60.2221437230224"
"Zambia","2007","64.0496372275951"
"Zambia","2002","69.0888119953864"
"Zambia","1999","69.457222110978"
"Zambia","1990","66.3811556561319"
"Zimbabwe","2011","90.930701865719"
"Zimbabwe","1992","95.4113581173611"
